project_id,sov_line_id,actual_labor_cost,total_hours_st,total_hours_ot,total_effective_hours,avg_hourly_rate,avg_burden_multiplier,ot_share_of_raw_hours,first_date,last_date,budget_labor_hours,budget_labor_cost,productivity_factor,key_assumptions,labor_variance,pct_overrun
PRJ-2020-217,PRJ-2020-217-SOV-09,113731.13000000018,1256.0,98.0,1403.0,58.264150943396224,1.3950314465408784,0.0723781388478582,2020-05-22,2020-12-08,827.0,54900.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,58831.13000000018,1.0716052823315152
PRJ-2020-217,PRJ-2020-217-SOV-10,67421.25999999998,738.0,32.0,786.0,61.365591397849464,1.397204301075269,0.04155844155844156,2020-09-08,2020-12-07,3550.0,235700.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-168278.74000000002,-0.7139530759439967
PRJ-2020-217,PRJ-2020-217-SOV-11,106358.19000000005,1128.0,64.0,1224.0,61.989583333333336,1.3994444444444427,0.053691275167785234,2020-09-08,2021-02-01,2174.0,144400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-38041.809999999954,-0.2634474376731299
PRJ-2020-217,PRJ-2020-217-SOV-12,62658.529999999955,682.0,34.0,733.0,60.604651162790695,1.3986046511627908,0.04748603351955307,2020-09-09,2020-12-08,2155.0,143100.0,1.0,Insulation by specialty sub; pricing based on current bid,-80441.47000000004,-0.5621346610761708
PRJ-2020-217,PRJ-2020-217-SOV-13,23581.090000000004,286.0,14.0,307.0,54.18421052631579,1.3894736842105269,0.04666666666666667,2020-12-09,2021-01-29,1176.0,78100.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-54518.909999999996,-0.6980654289372599
PRJ-2020-217,PRJ-2020-217-SOV-14,24117.44,234.0,16.0,258.0,65.3,1.401666666666667,0.064,2020-12-10,2021-01-28,777.0,51600.0,0.95,Startup includes 2 weeks of system commissioning support,-27482.56,-0.5326077519379845
PRJ-2020-217,PRJ-2020-217-SOV-15,26525.129999999986,292.0,10.0,307.0,60.95945945945946,1.3967567567567567,0.033112582781456956,2020-12-09,2021-01-29,709.0,47000.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-20474.870000000014,-0.4356355319148939
PRJ-2020-218,PRJ-2020-218-SOV-01,522669.0200000004,5744.0,310.0,6209.0,59.81318681318681,1.3971978021977922,0.05120581433762801,2020-03-12,2021-11-16,5774.0,353300.0,1.0,Clear site access; no coordination delays; standard PM staffing,169369.02000000043,0.4793915086328911
PRJ-2020-218,PRJ-2020-218-SOV-02,186156.95000000027,2060.0,106.0,2219.0,59.57414448669201,1.3974144486692008,0.048938134810710986,2020-03-11,2020-09-10,2910.0,178100.0,1.0,Submittals prepared in-house; standard review cycles,8056.950000000274,0.04523834924200041
PRJ-2020-218,PRJ-2020-218-SOV-03,287808.4600000006,3168.0,156.0,3402.0,60.31453634085213,1.3986716791979936,0.04693140794223827,2020-05-12,2021-03-15,10306.0,630700.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-342891.5399999994,-0.5436682099254787
PRJ-2020-218,PRJ-2020-218-SOV-04,275015.4700000002,3048.0,160.0,3288.0,59.82124352331606,1.398056994818651,0.04987531172069826,2020-05-13,2021-03-15,13573.0,830700.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-555684.5299999998,-0.6689352714578064
PRJ-2020-218,PRJ-2020-218-SOV-05,286637.2500000003,3116.0,192.0,3404.0,60.197236180904525,1.398442211055275,0.05804111245465538,2020-05-12,2021-03-12,11190.0,684800.0,0.9,Copper pricing based on current market rates,-398162.7499999997,-0.5814292494158875
PRJ-2020-218,PRJ-2020-218-SOV-06,146848.23000000027,1616.0,76.0,1730.0,60.017073170731706,1.3993658536585345,0.04491725768321513,2020-09-14,2021-03-15,5125.0,313600.0,0.9,Refrigerant pricing per current market; lineset routing direct,-166751.76999999973,-0.5317339604591828
PRJ-2020-218,PRJ-2020-218-SOV-07,153769.25000000017,1704.0,90.0,1839.0,59.36046511627907,1.3965581395348805,0.05016722408026756,2020-09-11,2021-03-12,3693.0,226000.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-72230.74999999983,-0.31960508849557445
PRJ-2020-218,PRJ-2020-218-SOV-08,152449.9800000001,1674.0,94.0,1815.0,59.73222748815166,1.397393364928908,0.053167420814479636,2020-09-11,2021-03-15,2382.0,145700.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,6749.980000000098,0.04632793411118804
PRJ-2020-218,PRJ-2020-218-SOV-09,315322.81000000023,3552.0,202.0,3855.0,58.41501103752759,1.3953200883002175,0.053809270111880664,2020-09-14,2021-08-16,2829.0,173100.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,142222.81000000023,0.8216222414789153
PRJ-2020-218,PRJ-2020-218-SOV-10,158621.6500000002,1722.0,114.0,1893.0,59.594907407407405,1.397407407407405,0.06209150326797386,2021-03-16,2021-08-16,10841.0,663500.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-504878.3499999998,-0.7609319517709116
PRJ-2020-218,PRJ-2020-218-SOV-11,178126.5200000003,1962.0,120.0,2142.0,59.19028340080972,1.3967611336032373,0.05763688760806916,2021-03-16,2021-11-16,4137.0,253200.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-75073.47999999969,-0.296498736176934
PRJ-2020-218,PRJ-2020-218-SOV-12,157792.20000000016,1652.0,104.0,1808.0,61.867298578199055,1.400805687203789,0.05922551252847381,2021-03-16,2021-08-16,5619.0,343900.0,1.0,Insulation by specialty sub; pricing based on current bid,-186107.79999999984,-0.5411683628961903
PRJ-2020-218,PRJ-2020-218-SOV-13,45849.48999999997,526.0,28.0,568.0,57.73880597014925,1.392686567164179,0.05054151624548736,2021-08-18,2021-11-16,2035.0,124500.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-78650.51000000004,-0.6317310040160645
PRJ-2020-218,PRJ-2020-218-SOV-14,48391.199999999975,514.0,24.0,550.0,62.40151515151515,1.3995454545454553,0.04460966542750929,2021-08-17,2021-11-15,2135.0,130600.0,0.95,Startup includes 2 weeks of system commissioning support,-82208.80000000002,-0.6294701378254213
PRJ-2020-218,PRJ-2020-218-SOV-15,52853.679999999964,578.0,34.0,629.0,60.195945945945944,1.3967567567567576,0.05555555555555555,2021-08-17,2021-11-16,1171.0,71600.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-18746.320000000036,-0.26182011173184405
PRJ-2020-219,PRJ-2020-219-SOV-01,385945.37000000017,4216.0,234.0,4567.0,60.125,1.3968045112781888,0.052584269662921346,2020-02-10,2021-09-15,16005.0,1003100.0,1.0,Clear site access; no coordination delays; standard PM staffing,-617154.6299999999,-0.61524736317416
PRJ-2020-219,PRJ-2020-219-SOV-02,142525.6700000001,1572.0,102.0,1725.0,59.14108910891089,1.3959900990098997,0.06093189964157706,2020-02-10,2020-08-03,9125.0,571900.0,1.0,Submittals prepared in-house; standard review cycles,-429374.3299999999,-0.7507856793145653
PRJ-2020-219,PRJ-2020-219-SOV-03,201336.26000000018,2150.0,126.0,2339.0,61.38235294117647,1.3981249999999987,0.05536028119507909,2020-04-10,2021-01-21,21187.0,1327900.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-1126563.7399999998,-0.848379953309737
PRJ-2020-219,PRJ-2020-219-SOV-04,187291.2300000002,2076.0,108.0,2238.0,59.68045112781955,1.395827067669172,0.04945054945054945,2020-04-08,2021-01-25,29584.0,1854200.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-1666908.7699999998,-0.8989908154460143
PRJ-2020-219,PRJ-2020-219-SOV-05,173844.08000000025,1948.0,100.0,2098.0,59.29471544715447,1.3971951219512178,0.048828125,2020-04-08,2021-01-25,23639.0,1481600.0,0.9,Copper pricing based on current market rates,-1307755.9199999997,-0.8826646328293735
PRJ-2020-219,PRJ-2020-219-SOV-06,107826.1900000001,1138.0,96.0,1282.0,60.06506849315068,1.3969178082191762,0.07779578606158834,2020-08-04,2021-01-25,14844.0,930300.0,0.9,Refrigerant pricing per current market; lineset routing direct,-822473.8099999999,-0.8840952488444587
PRJ-2020-219,PRJ-2020-219-SOV-07,82972.49000000005,956.0,40.0,1016.0,58.881147540983605,1.3953278688524575,0.040160642570281124,2020-08-04,2021-01-25,11177.0,700500.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-617527.51,-0.8815524768022841
PRJ-2020-219,PRJ-2020-219-SOV-08,110824.45000000011,1226.0,88.0,1358.0,57.888535031847134,1.395031847133755,0.0669710806697108,2020-08-05,2021-01-22,7607.0,476700.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-365875.5499999999,-0.767517411369834
PRJ-2020-219,PRJ-2020-219-SOV-09,181995.58000000037,2068.0,74.0,2179.0,59.68867924528302,1.3964150943396212,0.03454715219421102,2020-08-05,2021-06-16,10265.0,643300.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,-461304.41999999963,-0.7170906575470226
PRJ-2020-219,PRJ-2020-219-SOV-10,115995.16000000016,1234.0,88.0,1366.0,60.7246835443038,1.3981645569620234,0.06656580937972768,2021-01-26,2021-06-16,17747.0,1112300.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-996304.8399999999,-0.8957159399442595
PRJ-2020-219,PRJ-2020-219-SOV-11,161764.02000000028,1776.0,86.0,1905.0,60.742222222222225,1.3975999999999973,0.04618689581095596,2021-01-27,2021-09-15,13080.0,819800.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-658035.9799999997,-0.8026786777262744
PRJ-2020-219,PRJ-2020-219-SOV-12,101135.54000000007,1138.0,64.0,1234.0,58.351724137931036,1.394413793103446,0.05324459234608985,2021-01-26,2021-06-21,11357.0,711800.0,1.0,Insulation by specialty sub; pricing based on current bid,-610664.46,-0.8579157909525147
PRJ-2020-219,PRJ-2020-219-SOV-13,47533.439999999966,528.0,24.0,564.0,60.485074626865675,1.3950746268656724,0.043478260869565216,2021-06-22,2021-09-13,10406.0,652200.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-604666.56,-0.9271183072677094
PRJ-2020-219,PRJ-2020-219-SOV-14,46018.62999999997,498.0,24.0,534.0,60.904761904761905,1.3996825396825403,0.04597701149425287,2021-06-22,2021-09-14,7412.0,464500.0,0.95,Startup includes 2 weeks of system commissioning support,-418481.37000000005,-0.9009286759956944
PRJ-2020-219,PRJ-2020-219-SOV-15,53078.59999999997,562.0,32.0,610.0,61.352112676056336,1.398591549295775,0.05387205387205387,2021-06-22,2021-09-15,3388.0,212300.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-159221.40000000002,-0.749983042863872
PRJ-2020-220,PRJ-2020-220-SOV-01,546284.6500000007,5952.0,366.0,6501.0,60.083333333333336,1.3976984126984058,0.057929724596391265,2020-01-16,2021-10-21,9566.0,604000.0,1.0,Clear site access; no coordination delays; standard PM staffing,-57715.34999999928,-0.09555521523178688
PRJ-2020-220,PRJ-2020-220-SOV-02,212738.14000000013,2272.0,122.0,2455.0,61.391003460207614,1.3985467128027675,0.050960735171261484,2020-01-16,2020-07-28,3250.0,205200.0,1.0,Submittals prepared in-house; standard review cycles,7538.14000000013,0.03673557504873358
PRJ-2020-220,PRJ-2020-220-SOV-03,253419.1000000004,2754.0,160.0,2994.0,60.315561959654175,1.3987031700288177,0.05490734385724091,2020-03-23,2021-02-05,16481.0,1040600.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-787180.8999999996,-0.7564682875264266
PRJ-2020-220,PRJ-2020-220-SOV-04,304598.6100000002,3368.0,206.0,3677.0,58.899532710280376,1.3967056074766329,0.05763850027979855,2020-03-25,2021-02-08,19453.0,1228300.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-923701.3899999998,-0.7520161116990961
PRJ-2020-220,PRJ-2020-220-SOV-05,306361.6000000005,3404.0,222.0,3737.0,58.39953810623557,1.3958660508083103,0.061224489795918366,2020-03-25,2021-02-08,15559.0,982400.0,0.9,Copper pricing based on current market rates,-676038.3999999994,-0.6881498371335499
PRJ-2020-220,PRJ-2020-220-SOV-06,168197.81000000032,1866.0,94.0,2007.0,60.01271186440678,1.39830508474576,0.04795918367346939,2020-07-29,2021-02-08,7377.0,465800.0,0.9,Refrigerant pricing per current market; lineset routing direct,-297602.1899999997,-0.6389055173894369
PRJ-2020-220,PRJ-2020-220-SOV-07,171426.5900000002,1890.0,126.0,2079.0,58.71097046413502,1.3954852320675084,0.0625,2020-07-29,2021-02-08,9971.0,629500.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-458073.4099999998,-0.727678173153296
PRJ-2020-220,PRJ-2020-220-SOV-08,165443.79000000024,1808.0,102.0,1961.0,60.23913043478261,1.3987826086956503,0.05340314136125655,2020-07-30,2021-02-08,6105.0,385400.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-219956.20999999976,-0.5707218733783076
PRJ-2020-220,PRJ-2020-220-SOV-09,314120.0900000005,3466.0,172.0,3724.0,60.0662100456621,1.3976712328767094,0.04727872457394173,2020-07-30,2021-07-19,3349.0,211400.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,102720.09000000049,0.4859039262062464
PRJ-2020-220,PRJ-2020-220-SOV-10,159275.13000000027,1710.0,102.0,1863.0,60.175115207373274,1.397926267281103,0.056291390728476824,2021-02-10,2021-07-16,14573.0,920100.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-760824.8699999998,-0.8268936746005866
PRJ-2020-220,PRJ-2020-220-SOV-11,197650.6800000004,2170.0,118.0,2347.0,59.90909090909091,1.3975999999999995,0.051573426573426576,2021-02-10,2021-10-21,6073.0,383400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-185749.3199999996,-0.48447918622848096
PRJ-2020-220,PRJ-2020-220-SOV-12,154448.34000000014,1676.0,122.0,1859.0,59.05924170616114,1.3948815165876753,0.067853170189099,2021-02-09,2021-07-19,8468.0,534600.0,1.0,Insulation by specialty sub; pricing based on current bid,-380151.65999999986,-0.711095510662177
PRJ-2020-220,PRJ-2020-220-SOV-13,54460.899999999965,592.0,34.0,643.0,60.87671232876713,1.3987671232876713,0.054313099041533544,2021-07-21,2021-10-22,3215.0,203000.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-148539.10000000003,-0.7317197044334978
PRJ-2020-220,PRJ-2020-220-SOV-14,39844.549999999996,426.0,24.0,462.0,61.64545454545455,1.3980000000000008,0.05333333333333334,2021-07-20,2021-10-22,3136.0,198000.0,0.95,Startup includes 2 weeks of system commissioning support,-158155.45,-0.798764898989899
PRJ-2020-220,PRJ-2020-220-SOV-15,56367.40999999997,596.0,38.0,653.0,61.846666666666664,1.3972000000000007,0.05993690851735016,2021-07-21,2021-10-22,2343.0,147900.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-91532.59000000003,-0.6188816091954025
PRJ-2020-221,PRJ-2020-221-SOV-01,518618.64,5692.0,288.0,6124.0,60.36527777777778,1.3977638888888775,0.048160535117056855,2020-02-04,2021-09-09,9772.0,629200.0,1.0,Clear site access; no coordination delays; standard PM staffing,-110581.35999999999,-0.17574914176732356
PRJ-2020-221,PRJ-2020-221-SOV-02,181080.43000000017,1944.0,104.0,2100.0,61.28744939271255,1.3992712550607274,0.05078125,2020-02-04,2020-07-28,4382.0,282100.0,1.0,Submittals prepared in-house; standard review cycles,-101019.56999999983,-0.3580984402694074
PRJ-2020-221,PRJ-2020-221-SOV-03,279669.11000000034,3076.0,136.0,3280.0,60.56122448979592,1.3989540816326522,0.04234122042341221,2020-04-06,2021-01-19,15122.0,973700.0,0.85,70% shop fabrication; 30% field fab; standard material availability,-694030.8899999997,-0.7127769230769228
PRJ-2020-221,PRJ-2020-221-SOV-04,278448.1500000004,3030.0,178.0,3297.0,60.08160621761658,1.3985492227979248,0.05548628428927681,2020-04-02,2021-01-19,16048.0,1033400.0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas,-754951.8499999996,-0.7305514321656664
PRJ-2020-221,PRJ-2020-221-SOV-05,307001.8800000006,3344.0,206.0,3653.0,59.748226950354606,1.3971394799054353,0.05802816901408451,2020-04-06,2021-01-19,10769.0,693400.0,0.9,Copper pricing based on current market rates,-386398.1199999994,-0.5572513989039507
PRJ-2020-221,PRJ-2020-221-SOV-06,144270.3400000001,1562.0,94.0,1703.0,60.005025125628144,1.397738693467334,0.05676328502415459,2020-07-29,2021-01-19,5965.0,384100.0,0.9,Refrigerant pricing per current market; lineset routing direct,-239829.6599999999,-0.6243938036969536
PRJ-2020-221,PRJ-2020-221-SOV-07,141468.95000000016,1584.0,96.0,1728.0,58.82089552238806,1.3964676616915388,0.05714285714285714,2020-07-29,2021-01-19,3989.0,256800.0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP,-115331.04999999984,-0.4491084501557626
PRJ-2020-221,PRJ-2020-221-SOV-08,133597.52000000016,1494.0,90.0,1629.0,57.88297872340426,1.3952127659574438,0.056818181818181816,2020-07-29,2021-01-18,4602.0,296300.0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access,-162702.47999999984,-0.5491140060749236
PRJ-2020-221,PRJ-2020-221-SOV-09,309226.01999999996,3390.0,198.0,3687.0,59.82710280373832,1.3978037383177544,0.05518394648829431,2020-07-29,2021-06-15,3591.0,231200.0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub,78026.01999999996,0.33748278546712784
PRJ-2020-221,PRJ-2020-221-SOV-10,135013.63000000018,1510.0,82.0,1633.0,58.712041884816756,1.396073298429317,0.05150753768844221,2021-01-20,2021-06-15,11779.0,758500.0,0.85,DDC installation per controls contractor scope; point count per I/O schedule,-623486.3699999999,-0.8219991694133156
PRJ-2020-221,PRJ-2020-221-SOV-11,194894.37000000032,2088.0,130.0,2283.0,60.615094339622644,1.398566037735848,0.058611361587015326,2021-01-20,2021-09-07,4541.0,292400.0,0.9,Programming based on approved sequences; 2 weeks for commissioning,-97505.62999999968,-0.33346658686730396
PRJ-2020-221,PRJ-2020-221-SOV-12,139958.57000000018,1534.0,84.0,1660.0,59.49744897959184,1.3968367346938755,0.0519159456118665,2021-01-20,2021-06-15,7577.0,487900.0,1.0,Insulation by specialty sub; pricing based on current bid,-347941.4299999998,-0.7131408690305386
PRJ-2020-221,PRJ-2020-221-SOV-13,44097.76999999997,508.0,38.0,565.0,56.19230769230769,1.3910769230769238,0.0695970695970696,2021-06-16,2021-09-09,4986.0,321000.0,1.0,TAB by certified balancing contractor; one mobilization assumed,-276902.23000000004,-0.8626237694704051
PRJ-2020-221,PRJ-2020-221-SOV-14,51059.44999999998,512.0,52.0,590.0,61.3515625,1.39765625,0.09219858156028368,2021-06-16,2021-09-07,3198.0,205900.0,0.95,Startup includes 2 weeks of system commissioning support,-154840.55000000002,-0.7520182127246237
PRJ-2020-221,PRJ-2020-221-SOV-15,42471.85999999995,464.0,32.0,512.0,58.41525423728814,1.3937288135593224,0.06451612903225806,2021-06-16,2021-09-09,1794.0,115500.0,1.0,"Closeout includes as-builts, O&M manuals, and owner training",-73028.14000000004,-0.6322782683982687
PRJ-2020-222,PRJ-2020-222-SOV-01,649444.019999999,7138.0,430.0,7783.0,59.59090909090909,1.397062084257211,0.056818181818181816,2020-02-24,2022-01-31,8986.0,533500.0,1.0,Clear site access; no coordination delays; standard PM staffing,115944.01999999897,0.21732712277413116
